    P1009 	-12806.777914	199534.677604	 -180.043208	 1898.992039
    P1018 	-25561.328203	177124.505881	 -310.366784	 1675.501478
    P1019 	  287.337047	177097.617844	  -50.448751	 1672.422572
    P1020 	25800.016628	176976.328538	  206.059221	 1668.199594
    P1021 	51309.193072	177234.152232	  462.612380	 1667.514531
    P1041 	-127733.377752	132687.784658	-1341.269631	 1236.580881
    P1051 	127474.384996	133092.800403	 1224.037592	 1216.419630
    P1054 	-192069.789876	110397.154400	-1991.512849	 1015.108234
    P1055 	-166202.436144	110755.084847	-1730.123421	 1017.520482
    P1056 	-140630.888087	110548.405486	-1472.188118	 1014.186543
    P1059 	-63652.700194	110347.444868	 -697.721881	 1007.786102
    P1064 	64244.911074	110559.218102	  586.244545	  999.270596
    P1067 	141076.543222	110938.398302	 1358.674179	  993.671282
    P1068 	166102.939240	111365.969862	 1610.857578	  994.255319
    P1071 	-178875.844487	88961.996369	-1858.892303	  798.375403
    P1072 	-153310.554832	88790.233932	-1600.901459	  795.567624
    P1078 	  309.907889	88666.574881	  -56.979659	  785.674199
    P1084 	153195.109420	88982.207913	 1478.605684	  773.102549
    P1085 	179409.835751	89006.882630	 1742.790942	  769.592663
    P1102 	166387.245513	67276.692481	 1609.595133	  554.835339
    P1106 	-179434.143446	44857.544211	-1866.385631	  354.180508
    P1110 	-77045.213384	44015.031848	 -835.790398	  341.794552
    P1113 	76889.522743	43765.366530	  708.284213	  329.573944
    P1117 	178593.588182	44115.018037	 1730.783110	  322.068109
    P1119 	-217215.381479	22244.806074	-2249.561975	  127.875702
    P1132 	217636.170904	22516.201926	 2123.255970	  101.034615
    P1136 	-128149.764482	  -73.849650	-1351.972924	  -99.412399
    P1141 	127851.978351	 -219.439234	 1217.311745	 -115.631457
    P1158 	217437.126188	-22338.353429	 2118.656875	 -347.382437
    P1160 	-178874.657509	-43856.963758	-1866.496813	 -537.639916
    P1161 	-153770.749289	-43797.465631	-1613.161161	 -537.886489
    P1167 	76735.557072	-44301.086194	  701.596298	 -553.665890
    P1171 	178778.716848	-44518.188255	 1727.501888	 -564.999173
    P1174 	-192023.110535	-66407.863537	-2001.486036	 -763.536430
    P1175 	-166283.655473	-66247.018772	-1741.392956	 -762.867381
    P1176 	-140752.397959	-66621.393145	-1483.914073	 -767.548526
    P1191 	-204707.504839	-88781.012035	-2132.326656	 -987.440479
    P1192 	-179486.569259	-88322.509588	-1877.062362	 -983.891317
    P1193 	-153531.278669	-88332.132180	-1614.926643	 -985.028437
    P1194 	-128135.102891	-88573.875269	-1358.889292	 -988.459598
    P1196 	-77036.615365	-88439.373318	 -844.685472	 -989.176245
    P1197 	-51132.442495	-88888.244448	 -584.446053	 -994.806080
    P1198 	-25641.040670	-88254.031262	 -328.433645	 -989.605458
    P1199 	  439.779389	-89246.334606	  -66.738459	-1000.888667
    P1200 	25668.765926	-88561.148672	  186.490654	 -995.377451
    P1201 	51306.626917	-88977.922295	  443.766562	-1001.115711
    P1202 	76830.693644	-88723.368233	  700.027962	-1000.258174
    P1204 	128024.140551	-88699.363668	 1214.485393	-1004.021355
    P1205 	153118.556620	-88698.101461	 1467.037545	-1006.303240
    P1206 	179110.218481	-89146.790420	 1728.947636	-1013.456313
    P1207 	204819.709617	-88950.793474	 1988.454650	-1014.380053
    P1208 	-191698.974758	-110996.104908	-2003.374998	-1210.732018
    P1209 	-166169.901821	-110943.136160	-1745.155930	-1211.374427
    P1210 	-140481.716963	-111296.151379	-1485.843622	-1216.062076
    P1211 	-115317.803899	-111003.934428	-1232.138014	-1214.237287
    P1212 	-89599.408929	-110971.750372	 -973.207099	-1215.055740
    P1213 	-64218.737747	-110444.512250	 -717.894910	-1210.913479
    P1214 	-38330.670881	-110639.054789	 -457.759293	-1214.103778
    P1215 	-12817.398060	-110636.298028	 -201.511574	-1215.369669
    P1216 	13081.535947	-111225.581224	   58.485679	-1222.714900
    P1217 	38325.788159	-111408.883595	  311.932998	-1226.060870
    P1218 	64018.627586	-110984.008676	  569.976919	-1223.454178
    P1219 	89645.242573	-111459.939323	  827.411259	-1230.082501
    P1220 	115300.835766	-111097.953388	 1085.366307	-1228.464355
    P1221 	140581.988042	-110993.267089	 1339.778569	-1229.617907
    P1222 	166395.586183	-111483.622507	 1599.832463	-1237.052470
    P1223 	191733.362740	-111099.976604	 1855.498835	-1235.892480
    P1224 	-178844.215986	-133335.903475	-1876.345656	-1435.304253
    P1225 	-153672.890629	-133308.801280	-1621.814185	-1436.325245
    P1226 	-128076.493439	-133270.409429	-1363.415523	-1437.219284
    P1227 	-102470.573859	-133250.197988	-1105.293419	-1438.283312
    P1228 	-76871.685699	-133191.957022	 -847.542455	-1438.974612
    P1229 	-51288.332679	-132804.471938	 -590.153376	-1436.385642
    P1231 	 -117.853447	-133110.749343	  -75.912819	-1442.270979
    P1233 	51247.645662	-132993.543977	  440.138604	-1444.310081
    P1234 	76641.151235	-133288.143818	  695.320763	-1449.077740
    P1235 	102383.350167	-133292.629180	  954.173965	-1451.116532
    P1236 	127834.516343	-132703.861528	 1210.339656	-1447.339888
    P1237 	153634.233393	-133291.145449	 1470.226457	-1455.674009
    P1238 	179037.232372	-133570.010046	 1726.473730	-1461.099468
    P1240 	-140726.815486	-155352.767504	-1494.181986	-1658.180351
    P1241 	-115104.180077	-155126.430748	-1235.496000	-1657.350076
    P1243 	-63711.862118	-155554.161725	 -717.717455	-1664.531676
    P1244 	-38169.320874	-155741.740461	 -460.712975	-1667.894163
    P1245 	-12751.917733	-155391.836875	 -205.051393	-1665.894789
