    P1009 	-20619.148401	202014.259639	 -258.504262	 1925.005809
    P1018 	-33593.419324	178955.450112	 -391.063830	 1694.875017
    P1019 	-7727.978142	179281.311086	 -130.901257	 1695.360102
    P1020 	18046.507640	178863.010600	  128.240332	 1688.159592
    P1021 	43482.805642	179166.651701	  384.076467	 1687.984403
    P1041 	-135492.468250	134873.796662	-1419.413612	 1259.261348
    P1051 	119681.709087	135054.620237	 1145.838062	 1237.120352
    P1054 	-199591.825648	112978.596538	-2067.533440	 1041.732243
    P1055 	-174379.216725	112006.999575	-1812.650805	 1030.735560
    P1056 	-148335.540052	113124.802126	-1549.768306	 1040.715318
    P1059 	-71708.778933	112091.478296	 -778.591879	 1025.940022
    P1064 	56517.918024	112260.430016	  508.787006	 1017.120617
    P1067 	133047.319169	112833.882876	 1278.073064	 1013.689569
    P1068 	159243.874306	111887.251466	 1541.836596	 1000.493164
    P1071 	-186972.355040	89986.893514	-1940.632068	  809.236205
    P1072 	-161528.996344	90194.985901	-1683.716380	  810.245434
    P1078 	-7556.730979	90741.164567	 -135.784662	  807.109200
    P1084 	145107.512295	89450.908659	 1397.265162	  778.854971
    P1085 	171532.088308	90838.585219	 1663.602911	  788.999508
    P1102 	158251.821529	69181.575487	 1527.863360	  574.898828
    P1106 	-187222.495671	47174.987225	-1944.862642	  377.947825
    P1110 	-84084.004742	44956.595774	 -906.401776	  351.652852
    P1113 	69325.779863	46076.713669	  632.543743	  353.364546
    P1117 	170877.960205	45823.011507	 1653.217247	  340.100043
    P1119 	-225270.385950	24408.566904	-2330.930783	  150.112240
    P1132 	209717.298322	24689.486675	 2043.494202	  123.846157
    P1136 	-135514.010289	 1743.153770	-1425.897327	  -80.776516
    P1141 	119724.441250	  981.335750	 1135.730935	 -102.848402
    P1158 	217439.118385	-22338.556026	 2118.755864	 -347.398168
    P1160 	-187029.551119	-42067.031384	-1948.571972	 -519.210891
    P1161 	-161721.100254	-42011.107414	-1693.050461	 -519.518091
    P1167 	68899.636797	-42367.936158	  623.095091	 -533.679383
    P1171 	170926.495433	-42114.992609	 1648.529004	 -540.033933
    P1174 	-199456.479432	-63750.221151	-2076.228871	 -736.392556
    P1175 	-174329.617928	-63813.067676	-1822.227958	 -737.963096
    P1176 	-148611.919451	-64839.962909	-1562.821768	 -749.214108
    P1191 	-212509.041430	-86607.660852	-2210.893845	 -965.095993
    P1192 	-187541.344276	-86596.661727	-1958.110301	 -966.046206
    P1193 	-161616.245002	-86022.476280	-1696.096796	 -961.341385
    P1194 	-136114.963537	-86732.364391	-1438.953326	 -969.484447
    P1196 	-84874.687582	-86068.671496	 -923.145975	 -964.891665
    P1197 	-59218.361132	-87258.939074	 -665.426227	 -977.950137
    P1198 	-33250.891000	-85648.931587	 -404.537590	 -962.947317
    P1199 	-7357.516855	-86790.775267	 -144.740285	 -975.698316
    P1200 	17502.716060	-86684.884710	  104.727981	 -975.963613
    P1201 	43401.112303	-86855.528313	  364.598892	 -979.201993
    P1202 	68718.735575	-86759.126305	  618.726154	 -979.876515
    P1204 	120308.045869	-86015.391743	 1137.045838	 -976.314904
    P1205 	145242.485203	-86870.352510	 1387.850232	 -987.129935
    P1206 	172012.028080	-87248.530841	 1657.489223	 -993.575172
    P1207 	196609.979937	-87290.152617	 1905.648120	 -996.683984
    P1208 	-199755.887299	-109300.932723	-2084.508999	-1193.132034
    P1209 	-174022.008685	-108867.436396	-1824.044930	-1189.988172
    P1210 	-148324.948970	-108849.031662	-1564.499621	-1190.959706
    P1211 	-122890.229938	-109083.487104	-1308.048606	-1194.438715
    P1212 	-97331.245649	-108559.887388	-1050.613686	-1190.313686
    P1213 	-72394.753777	-108424.859036	 -799.768874	-1190.085600
    P1214 	-46453.504142	-108653.767929	 -539.077323	-1193.609124
    P1215 	-21028.383197	-109222.825655	 -283.757810	-1200.601239
    P1216 	 5018.914380	-109780.356371	  -22.278070	-1207.607011
    P1217 	30527.083977	-109026.715829	  233.860274	-1201.505109
    P1218 	55986.004124	-109185.109691	  489.467393	-1204.714103
    P1219 	82048.725360	-108445.808391	  751.293592	-1199.086397
    P1220 	107291.438651	-108900.757963	 1004.969602	-1205.607317
    P1221 	133069.344897	-108657.768948	 1264.292261	-1205.347311
    P1222 	166392.224999	-111483.826845	 1599.831010	-1236.994378
    P1223 	183822.303917	-108553.772262	 1775.770197	-1209.308780
    P1224 	-186718.609434	-131062.974162	-1955.484207	-1411.871345
    P1225 	-160094.833512	-131967.602443	-1686.296968	-1422.322314
    P1226 	-135616.441479	-131088.285070	-1439.001394	-1414.732361
    P1227 	-110063.142080	-130721.638787	-1181.306431	-1412.315326
