    P1009 	-5050.987383	197680.499201	 -101.915079	 1879.625327
    P1018 	-17583.924025	175600.012967	 -230.020815	 1659.536114
    P1019 	 8043.784193	175737.419691	   27.650315	 1658.088041
    P1020 	33580.633538	176028.377187	  284.424907	 1657.938981
    P1021 	59034.274337	176332.363444	  540.429872	 1657.657282
    P1041 	-120112.866895	131472.494551	-1264.258263	 1224.006446
    P1051 	135449.609156	131631.062127	 1304.342759	 1200.891346
    P1054 	-184508.993326	108887.368891	-1914.770415	  999.646589
    P1055 	-158304.061275	109931.068722	-1650.126310	 1008.952066
    P1056 	-133086.372819	108484.061844	-1395.963638	  993.130565
    P1059 	-56050.230996	109237.707924	 -621.187610	  996.292718
    P1064 	72120.008691	109290.538424	  665.399548	  985.948883
    P1067 	148686.156534	109858.890857	 1435.346387	  982.036499
    P1068 	173399.821605	111338.978248	 1684.578128	  993.045862
    P1071 	-170946.435689	88316.850952	-1778.534571	  791.664717
    P1072 	-145416.692690	87628.291680	-1521.089273	  783.643423
    P1078 	 7804.315857	86979.667292	   18.283258	  768.376238
    P1084 	161434.286742	88560.577619	 1561.695654	  767.962587
    P1085 	187335.607863	87869.743654	 1822.766847	  757.256100
    P1102 	174411.828194	65088.218025	 1690.403392	  532.118507
    P1106 	-171443.784053	42749.350127	-1785.539421	  332.825876
    P1110 	-69814.291135	43585.439844	 -763.003242	  337.301576
    P1113 	84601.410063	42181.413105	  785.724893	  313.241255
    P1117 	186603.401628	42990.709453	 1811.571610	  309.974286
    P1119 	-209488.616914	20698.950752	-2171.082017	  112.235672
    P1132 	225343.400769	20873.030148	 2201.150643	   83.677271
    P1136 	-120563.559686	-1309.757052	-1275.483578	 -111.937809
    P1141 	135976.011002	 -971.558330	 1299.057537	 -123.748613
    P1158 	217437.366104	-22337.806209	 2118.753364	 -347.185695
    P1160 	-170860.128562	-45246.404416	-1785.393950	 -551.662395
    P1161 	-145535.079856	-45633.739643	-1530.029894	 -556.418604
    P1167 	84658.196732	-46300.430773	  781.133298	 -574.115454
    P1171 	186353.252998	-46147.566748	 1803.890758	 -581.994514
    P1174 	-184342.623628	-67810.610434	-1923.645091	 -777.661493
    P1175 	-158398.453302	-67693.103264	-1661.666289	 -777.452110
    P1176 	-133153.259303	-67572.756730	-1407.175462	 -777.172782
    P1191 	-196959.197637	-90299.984241	-2053.688756	-1002.716766
    P1192 	-171384.155404	-89858.536160	-1795.035986	 -999.373421
    P1193 	-145390.431143	-90450.706168	-1532.745502	-1006.379614
    P1194 	-120130.337980	-90267.324866	-1278.175116	-1005.560450
    P1196 	-69302.990489	-90085.462465	 -766.900176	-1005.839835
    P1197 	-43132.605479	-90295.159643	 -504.035285	-1009.106648
