    P1009 	-7836.112864	193470.881758	 -130.299695	 1837.403517
    P1018 	-20139.189998	171198.853609	 -256.025859	 1615.275317
    P1019 	 5524.773633	171386.753974	    1.982238	 1614.403696
    P1020 	31281.037752	171713.414219	  260.926073	 1614.665525
    P1021 	56744.050693	171985.856146	  516.975506	 1614.151177
    P1041 	-122738.899343	127130.885048	-1290.854119	 1180.069501
    P1051 	132888.749824	127206.841120	 1278.129256	 1156.827230
    P1054 	-187165.199367	104845.815252	-1941.719831	  958.654523
    P1055 	-160471.182144	105412.704559	-1672.114320	  963.152820
    P1056 	-135945.182279	104540.786805	-1424.872962	  953.188296
    P1059 	-58413.520532	105019.092320	 -645.097721	  953.674869
    P1064 	69757.334219	105092.858034	  641.372273	  943.861234
    P1067 	146247.517773	105518.056877	 1410.401579	  938.791812
    P1068 	171869.473122	107167.062891	 1668.753823	  951.442039
    P1071 	-172981.794557	83952.023268	-1799.193582	  747.399715
    P1072 	-147707.188208	83168.895234	-1544.296766	  738.461334
    P1078 	 5225.239687	82818.087416	   -7.805746	  726.473617
    P1084 	159593.207746	83854.084876	 1542.761265	  720.998737
    P1085 	184914.594888	83363.230606	 1797.960124	  712.464339
    P1102 	171710.460525	60777.855741	 1662.862770	  489.228493
    P1106 	-174248.503257	38507.517864	-1813.979069	  289.858204
    P1110 	-71555.653423	39551.341237	 -780.645835	  296.490152
    P1113 	81932.732365	38047.849650	  758.688310	  271.801176
    P1117 	184176.071034	38636.509832	 1786.808858	  266.617065
    P1119 	-212076.598510	16407.278640	-2197.446947	   68.766624
    P1132 	222735.891529	16563.696839	 2174.556339	   40.888776
    P1136 	-122901.122655	-5403.720635	-1299.198248	 -153.343717
    P1141 	133908.612219	-5553.190831	 1277.999324	 -169.624245
    P1158 	217436.775236	-22338.438762	 2118.778503	 -347.281397
    P1160 	-173327.019518	-49733.823575	-1810.625440	 -596.978384
    P1161 	-148398.466990	-50287.671012	-1559.226547	 -603.382762
    P1167 	82008.588300	-50550.284063	  754.250679	 -616.749070
    P1171 	183704.710268	-50270.018970	 1776.986644	 -623.126660
    P1174 	-186899.071278	-71913.680454	-1949.850187	 -819.077184
    P1175 	-161100.851989	-72237.364878	-1689.332280	 -823.284558
    P1176 	-135405.624726	-71863.640888	-1430.234346	 -820.469943
    P1191 	-199571.551685	-94565.989634	-2080.596915	-1045.718729
    P1192 	-173838.778899	-94258.225257	-1820.300522	-1043.723665
    P1193 	-148209.055432	-94843.155713	-1561.629928	-1050.638085
    P1194 	-122656.827880	-94616.348116	-1304.062572	-1049.388237
    P1196 	-71861.087437	-94223.539029	 -793.015534	-1047.522119
    P1197 	-45577.807997	-94717.116587	 -529.016351	-1053.628340
    P1198 	-20971.130762	-94738.943201	 -281.963343	-1054.993499
    P1199 	 5334.458670	-94950.227305	  -17.958284	-1058.444454
    P1200 	31217.720421	-94365.727423	  241.839735	-1053.995419
    P1201 	56454.334124	-94624.548523	  495.125249	-1058.137037
    P1202 	82224.735111	-94666.343186	  753.886801	-1060.297746
    P1204 	132820.182896	-95384.101280	 1262.439524	-1071.529452
    P1205 	158616.023578	-94486.073307	 1522.195445	-1064.884250
    P1206 	184026.001499	-94859.751149	 1778.365468	-1071.265334
    P1207 	210156.841849	-94532.814901	 2042.270805	-1070.967878
    P1208 	-186155.777039	-116664.574159	-1947.637456	-1267.824389
    P1209 	-161065.511506	-116341.617993	-1693.939004	-1265.762424
    P1210 	-135667.497143	-117256.174028	-1437.721588	-1276.091592
    P1211 	-110006.534327	-116155.813309	-1178.991275	-1266.194878
    P1212 	-84518.187115	-116712.757006	 -922.507176	-1272.936804
    P1213 	-58841.752524	-117444.330743	 -664.392159	-1281.479611
    P1214 	-32795.532536	-116424.215363	 -402.578099	-1272.485186
    P1215 	-7361.180598	-116842.750208	 -147.172137	-1278.004545
    P1216 	18819.663439	-115989.378357	  115.777847	-1270.868043
    P1217 	43246.014875	-117093.678733	  360.962136	-1283.456517
    P1218 	69583.935928	-116931.127301	  625.510035	-1283.558847
    P1219 	94342.953264	-117310.503066	  874.292263	-1289.180545
    P1220 	120533.785574	-116888.357355	 1137.711647	-1287.030329
    P1221 	145469.713054	-117228.278987	 1388.723113	-1292.670762
    P1222 	166395.186705	-111486.686794	 1599.860585	-1236.848515
    P1223 	196572.884045	-117458.199541	 1904.204723	-1300.274380
    P1224 	-173823.247740	-139157.774214	-1826.037727	-1493.880710
    P1225 	-149258.366542	-137196.982139	-1577.461399	-1475.506010
    P1226 	-122982.881914	-138691.051665	-1312.506490	-1491.831359
    P1227 	-97358.534593	-138878.504795	-1054.295597	-1495.005922
    P1228 	-71614.988479	-138362.870423	 -795.088537	-1491.130890
    P1229 	-45745.621591	-138549.405792	 -534.923673	-1494.351461
    P1231 	 5146.072302	-138813.537618	  -23.497842	-1499.848532
    P1233 	56824.670570	-138376.390498	  495.783208	-1498.743159
    P1234 	82207.487550	-138562.359352	  750.921377	-1502.449821
    P1235 	107543.386808	-139070.081671	 1005.731885	-1509.570614
    P1236 	132857.047414	-139213.563418	 1260.569073	-1513.211517
    P1237 	159272.506050	-138768.116704	 1526.834380	-1511.236563
    P1238 	183709.231722	-139239.265591	 1773.454937	-1518.557913
    P1240 	-140321.029981	-153339.676319	-1489.515584	-1637.910802
    P1241 	-109738.772428	-161184.686845	-1182.028311	-1718.376788
    P1243 	-58920.892496	-159138.452276	 -669.820945	-1700.712424
    P1244 	-32591.559431	-160341.516875	 -405.056479	-1714.358760
    P1245 	-6807.390498	-160866.370906	 -145.812760	-1721.219313
    P1246 	17848.060300	-160872.559287	  102.081075	-1722.867650
    P1247 	43870.086141	-161171.099531	  363.691638	-1727.658214
    P1248 	68332.320316	-161478.809767	  609.685015	-1732.558841
    P1250 	120893.767779	-160751.703967	 1138.817288	-1729.570739
    P1251 	146192.219245	-161599.075502	 1393.780160	-1740.517035
    P1253 	-122856.643185	-183500.265452	-1317.849650	-1941.617212
    P1254 	-96146.895430	-182644.669417	-1048.118189	-1934.766709
    P1255 	-70604.160116	-182369.699941	 -790.561493	-1933.652652
    P1256 	-46364.631957	-183562.042853	 -546.550793	-1947.231814
    P1257 	-20000.017206	-182930.483930	 -281.046802	-1942.632361
