    P1009 	-8849.367337	206914.710013	 -139.233804	 1972.490517
    P1018 	-21755.403831	184571.362242	 -271.194130	 1749.801058
    P1019 	 4009.638535	184573.188628	  -12.098738	 1746.876371
    P1020 	29331.939277	184548.297104	  242.533050	 1743.495622
    P1021 	54670.669964	184886.827280	  497.425258	 1743.487241
    P1041 	-124038.599932	140030.344507	-1303.276938	 1310.327222
    P1051 	131421.046291	140469.092255	 1264.651763	 1289.288020
    P1054 	-188067.914773	117650.905814	-1950.290017	 1088.113527
    P1055 	-163250.300324	118467.533173	-1699.552688	 1095.141264
    P1056 	-136550.775253	117745.284092	-1430.319619	 1086.483006
    P1059 	-60286.663496	117932.203581	 -663.157101	 1083.783967
    P1064 	67900.888199	118066.528336	  623.703195	 1073.934513
    P1067 	144545.308551	118591.170264	 1394.427013	 1069.413295
    P1068 	168478.089722	118423.100395	 1635.602902	 1064.101180
    P1071 	-175942.458474	96846.054132	-1828.475253	  877.735117
    P1072 	-150035.998152	96321.680634	-1567.115686	  871.304517
    P1078 	 4145.630910	95675.561270	  -17.838853	  855.680600
    P1084 	156013.634793	96836.569255	 1507.752173	  851.014697
    P1085 	183110.596390	96517.810612	 1780.883054	  843.817406
    P1102 	170599.532839	74452.500604	 1652.659584	  625.863783
    P1106 	-175069.462118	51903.565242	-1821.505921	  425.024327
    P1110 	-74364.275688	50940.963663	 -808.168451	  411.350587
    P1113 	80994.742941	50995.664662	  750.034875	  401.684777
    P1117 	182317.923921	51758.396551	 1768.906797	  397.930074
    P1119 	-213533.768314	29689.129478	-2211.363475	  202.765223
    P1132 	221536.703726	29766.188735	 2163.174978	  172.932703
    P1136 	-124493.823255	 6985.039751	-1314.344509	  -28.429205
    P1141 	131140.870595	 7471.739080	 1250.829275	  -38.749187
    P1158 	217434.983398	-22342.327466	 2118.603410	 -347.193082
    P1160 	-175175.036283	-36366.279483	-1828.040976	 -462.284719
    P1161 	-149800.335038	-36513.110924	-1572.109816	 -464.597369
    P1167 	80810.221265	-37288.482115	  742.943023	 -483.274339
    P1171 	182709.531220	-37203.155006	 1767.430871	 -491.799438
    P1174 	-187866.038198	-59164.538420	-1958.255734	 -690.684974
    P1175 	-162343.019080	-58844.778188	-1700.471180	 -688.383654
    P1176 	-137486.642222	-59146.536596	-1449.911427	 -692.288481
    P1191 	-200824.980309	-81355.506760	-2091.657589	 -912.767318
    P1192 	-175712.075808	-80814.057195	-1837.620056	 -908.338325
    P1193 	-149254.679944	-81049.115024	-1570.582900	 -911.718899
    P1194 	-124246.099364	-81259.931266	-1318.582561	 -914.794547
    P1196 	-73089.556274	-81152.566470	 -804.045492	 -915.746090
    P1197 	-47580.105367	-81382.536519	 -547.863399	 -919.147096
    P1198 	-20972.657031	-81581.768869	 -280.819110	 -922.374250
    P1199 	 4153.141232	-81786.972009	  -28.739665	 -925.697848
    P1200 	29217.096683	-81022.183933	  222.755619	 -919.387517
    P1201 	55057.861793	-81631.242010	  481.984451	 -927.083727
    P1202 	80703.873966	-81309.889890	  739.415637	 -925.585457
    P1204 	132599.973882	-81832.765622	 1260.841356	 -934.974043
    P1205 	156905.381148	-81277.514445	 1505.471494	 -931.654847
    P1206 	182286.786541	-82196.472281	 1761.211417	 -943.514561
    P1207 	208101.427666	-81354.957449	 2021.817422	 -938.008775
    P1208 	-188246.115212	-103351.777043	-1966.960320	-1133.814910
    P1209 	-162376.008393	-103490.862138	-1705.462691	-1136.346073
    P1210 	-136372.887808	-104072.499316	-1443.143022	-1143.295855
    P1211 	-111777.925176	-103614.385611	-1195.289422	-1139.744830
    P1212 	-85651.668372	-103681.695457	 -932.396439	-1141.548776
    P1213 	-59866.979931	-103429.903059	 -673.177304	-1140.170689
    P1214 	-34558.816093	-103254.007246	 -418.951258	-1139.592545
    P1215 	-9325.056256	-103371.033161	 -165.626080	-1142.036837
    P1216 	15844.215598	-103370.507883	   86.996399	-1143.398185
    P1217 	42036.575802	-103980.782887	  349.842053	-1151.092966
    P1218 	67920.096036	-103575.854826	  609.722648	-1148.709013
    P1219 	94030.523731	-104304.925520	  871.943481	-1157.934416
    P1220 	119158.053016	-103735.109709	 1124.556974	-1154.206863
    P1221 	145032.756613	-104269.198438	 1384.884042	-1161.875153
    P1222 	166398.139854	-111485.060874	 1599.809342	-1236.631246
    P1223 	196031.254093	-103882.809830	 1899.090941	-1163.253069
    P1224 	-174936.183262	-126097.365132	-1835.303071	-1362.434632
    P1225 	-151303.304410	-126906.224441	-1596.568510	-1371.708929
    P1226 	-124522.107760	-125803.677288	-1326.213514	-1361.934185
    P1227 	-98310.607052	-126001.209714	-1062.160934	-1365.168143
    P1228 	-73464.361403	-125634.880057	 -812.087893	-1362.688873
    P1229 	-47518.343554	-125341.689096	 -551.193706	-1361.033702
    P1231 	 4020.082836	-125857.502399	  -33.509664	-1369.002349
    P1233 	54416.541932	-125418.899754	  472.639607	-1367.724589
    P1234 	80685.612267	-126039.271514	  736.518136	-1375.833411
    P1235 	106324.573088	-125869.102020	  994.280296	-1376.112172
    P1236 	131818.323573	-125519.636290	 1250.811832	-1374.769355
    P1237 	156789.157483	-125686.584717	 1502.332019	-1378.801327
    P1238 	183042.457428	-126360.482739	 1767.118321	-1388.319933
    P1240 	-140324.181075	-153339.740631	-1489.373971	-1637.426666
    P1241 	-111340.135639	-147640.109095	-1196.110095	-1581.814156
    P1243 	-61621.705391	-148908.504853	 -695.563345	-1597.254692
    P1244 	-35660.568386	-147783.106676	 -434.324798	-1587.391811
    P1245 	-9293.686677	-147737.693495	 -169.278411	-1588.476144
    P1246 	16051.134486	-148236.517342	   85.370661	-1595.068190
    P1247 	42326.461190	-147944.371535	  349.436713	-1593.863475
    P1248 	67298.153467	-148149.800678	  600.416606	-1597.715291
    P1250 	118556.778245	-147828.414240	 1116.079470	-1598.611715
    P1251 	144936.514841	-148104.898924	 1381.796599	-1603.834727
    P1253 	-123606.053371	-170089.202927	-1323.076932	-1806.472254
    P1254 	-99112.859017	-169972.421149	-1075.924848	-1806.794516
    P1255 	-73793.739032	-169064.564224	 -820.627818	-1799.208397
    P1256 	-46049.754360	-170200.720882	 -541.431067	-1812.344139
    P1257 	-21556.344549	-169922.860546	 -294.946090	-1811.099599
    P1258 	 4896.213518	-170381.927834	  -28.938382	-1817.469244
    P1259 	28695.991612	-169842.204559	  210.455192	-1813.678258
    P1260 	55292.202370	-169821.304507	  477.940098	-1815.422708
    P1261 	79757.298756	-169780.373906	  724.076742	-1816.935187
    P1262 	105929.872785	-170173.782884	  987.516201	-1823.127993
