    P1009 	-5314.821369	202837.155557	 -103.926898	 1931.205854
    P1018 	-18134.693884	180715.193362	 -234.997345	 1710.731154
    P1019 	 7549.821175	180700.115472	   23.251543	 1707.692081
    P1020 	32931.408081	180872.532006	  278.477060	 1706.320685
    P1021 	58353.007877	181222.479522	  534.193116	 1706.449813
    P1041 	-120645.224939	136376.712495	-1269.177286	 1273.178665
    P1051 	134936.026760	136636.049145	 1299.767679	 1250.659144
    P1054 	-184757.626362	113735.313547	-1916.835989	 1048.239332
    P1055 	-159235.701529	114885.240957	-1659.086147	 1058.641720
    P1056 	-133114.862068	113459.771554	-1395.822000	 1042.974586
    P1059 	-56603.262825	114105.128388	 -626.339430	 1044.996865
    P1064 	71571.451796	114261.073816	  660.339465	 1035.496735
    P1067 	148137.332798	114803.025656	 1430.360247	 1031.204696
    P1068 	172209.627066	115587.118950	 1673.087455	 1035.355390
    P1071 	-171857.479686	93223.737428	-1787.293661	  840.845240
    P1072 	-146188.967438	92603.521609	-1528.446775	  833.499361
    P1078 	 7451.725859	91828.720330	   15.117329	  816.794154
    P1084 	160213.852143	93455.688821	 1549.891733	  816.752014
    P1085 	186729.965365	92716.356322	 1817.184938	  805.450621
    P1102 	174121.207485	70286.328048	 1687.944536	  583.829788
    P1106 	-171680.293001	47831.853656	-1787.467570	  383.697423
    P1110 	-70776.486233	47904.847115	 -772.324439	  380.513689
    P1113 	84316.487414	47094.409988	  783.191029	  362.246083
    P1117 	185996.511881	48009.943745	 1805.862450	  359.989686
    P1119 	-209937.062118	25771.492667	-2175.105821	  162.970858
    P1132 	224960.024942	25837.003757	 2197.674816	  133.160346
    P1136 	-121088.863822	 3390.284389	-1280.340846	  -64.903719
    P1141 	135030.794100	 3934.483473	 1289.831659	  -74.692128
    P1158 	217438.359589	-22337.481552	 2118.793010	 -347.288058
    P1160 	-171478.143349	-40236.350574	-1791.050588	 -501.536793
    P1161 	-146192.348003	-40256.728588	-1536.077343	 -502.580480
    P1167 	84309.897261	-41283.315396	  777.900074	 -523.863960
    P1171 	186096.360510	-41189.885295	 1801.524870	 -532.350573
    P1174 	-184650.733179	-63014.625656	-1926.125709	 -729.709797
    P1175 	-158816.236437	-62897.041547	-1665.286567	 -729.460231
    P1176 	-133858.597715	-62745.664293	-1413.721871	 -728.831438
    P1191 	-197352.554689	-85281.418540	-2056.931426	 -952.547165
    P1192 	-171960.228017	-84758.934277	-1800.151109	 -948.338054
    P1193 	-145696.432176	-85247.702314	-1535.160416	 -954.277552
    P1194 	-120604.100091	-85259.459231	-1282.339976	 -955.379128
    P1196 	-69630.365040	-85159.914690	 -769.682697	 -956.445232
    P1197 	-43792.374453	-85199.616100	 -510.184409	 -957.971254
    P1198 	-17898.346751	-85818.343794	 -250.318235	 -965.405798
    P1199 	 7772.824961	-85912.422345	    7.270229	 -967.662850
    P1200 	32967.271291	-84819.942896	  260.135371	 -958.086300
    P1201 	58521.516960	-85442.649398	  516.536395	 -965.927740
    P1202 	84328.388106	-85281.375246	  775.630937	 -966.073701
    P1204 	135937.994671	-86305.441906	 1294.295102	 -980.530419
    P1205 	160567.797701	-85137.502377	 1542.296544	 -971.098498
    P1206 	186416.732394	-85674.349123	 1802.856918	 -979.194424
    P1207 	211875.097170	-85109.795902	 2059.953322	 -976.459227
    P1208 	-184434.151563	-107190.116236	-1928.865978	-1172.738114
    P1209 	-158977.446893	-107401.750423	-1671.626054	-1176.005102
    P1210 	-133050.378945	-108202.205401	-1410.147032	-1185.176290
    P1211 	-108287.573247	-107277.140221	-1160.580583	-1176.971597
    P1212 	-82250.140816	-107595.898654	 -898.624747	-1181.325869
    P1213 	-56227.449288	-107755.884773	 -637.053422	-1184.126590
    P1214 	-30985.558785	-107102.070512	 -383.437654	-1178.769707
    P1215 	-5517.010964	-107198.903511	 -127.730622	-1181.052310
    P1216 	19726.118854	-106715.005022	  125.703931	-1177.583647
    P1217 	45585.402875	-107955.563139	  385.206671	-1191.633376
    P1218 	71558.903069	-107459.127676	  646.054708	-1188.363093
    P1219 	97165.179264	-108417.930260	  903.263001	-1199.895803
    P1220 	122646.468514	-107646.756177	 1159.515889	-1194.193986
    P1221 	148162.710436	-108253.471588	 1416.311214	-1202.590572
    P1222 	166390.701440	-111486.282921	 1599.840427	-1236.938954
    P1223 	199439.074631	-108110.108072	 1933.485244	-1206.495020
    P1224 	-171583.897583	-130042.884742	-1801.943845	-1402.426985
    P1225 	-148161.918997	-129831.029850	-1565.253402	-1401.485991
    P1226 	-120849.391816	-129803.812795	-1289.717222	-1402.561189
    P1227 	-95034.321023	-129949.199216	-1029.673538	-1405.289334
    P1228 	-69914.448141	-129307.529808	 -776.821656	-1400.090704
    P1229 	-43867.483457	-129182.165872	 -514.923738	-1400.163074
    P1231 	 7415.652566	-129766.225455	    0.242914	-1408.876664
    P1233 	58207.463613	-128992.110047	  510.486194	-1404.312518
    P1234 	84110.266762	-129742.247373	  770.739602	-1413.739504
    P1235 	109933.321895	-130065.820272	 1030.396191	-1419.043859
    P1236 	135408.012216	-129661.975351	 1286.821931	-1417.184602
    P1237 	160660.163313	-129297.648574	 1541.290240	-1415.919909
    P1238 	186300.605898	-130327.249485	 1799.973883	-1428.998644
    P1240 	-140319.818598	-153341.864181	-1489.346582	-1637.733650
    P1241 	-107631.820992	-151653.151457	-1159.296215	-1622.615321
    P1243 	-58353.624922	-151567.014586	 -663.031021	-1624.496257
    P1244 	-31756.866369	-151097.444851	 -395.464079	-1621.302692
    P1245 	-5402.408867	-151460.796868	 -130.559070	-1626.543141
    P1246 	19586.065701	-151926.324838	  120.550861	-1632.819232
    P1247 	45883.571236	-151851.342195	  384.874342	-1633.845847
    P1248 	71265.814626	-152777.408295	  639.989836	-1645.038393
    P1250 	122322.614462	-151399.034830	 1153.852902	-1635.336185
    P1251 	148487.795752	-152129.302024	 1417.473961	-1645.162569
    P1253 	-120274.547198	-174288.050825	-1290.111850	-1849.115807
    P1254 	-95230.195242	-173428.168795	-1037.304947	-1842.058042
    P1255 	-69681.366293	-172605.152189	 -779.714687	-1835.383720
    P1256 	-43042.171686	-174573.935610	 -511.737489	-1856.881868
    P1257 	-18014.258987	-173772.489800	 -259.781383	-1850.448077
    P1258 	 7883.023166	-174872.836107	    0.612259	-1863.294245
    P1259 	32578.183922	-173450.292125	  249.150320	-1850.708614
    P1260 	58849.928071	-173810.266432	  513.398529	-1856.320569
    P1261 	83577.474192	-173379.706977	  762.275426	-1853.964220
    P1262 	109565.790629	-173895.782117	 1023.930141	-1861.427632
    P1263 	135176.944232	-174892.642138	 1281.996660	-1873.906701
    P1264 	-81960.461502	-196583.297013	 -906.975503	-2075.657525
    P1265 	-56029.987071	-197397.117418	 -645.650971	-2085.701572
    P1266 	-31453.431291	-195150.661395	 -397.729185	-2064.855984
    P1267 	-5092.521388	-196453.972034	 -132.450208	-2079.931939
    P1268 	20021.730451	-195986.073946	  120.439922	-2077.130246
    P1269 	46029.149191	-196174.250484	  382.244961	-2081.104978
    P1270 	71759.705082	-196714.198148	  641.300093	-2088.729872
    P1271 	96801.922141	-196169.417442	  893.649054	-2085.463445
    P1273 	-17222.679854	-219289.050667	 -257.708345	-2309.242100
    P1274 	   97.089710	-221372.294196	  -83.430497	-2331.711949
    P1275 	33607.694265	-218733.835979	  254.619197	-2307.958337
    Q1001 	-51051.651072	221744.823844	 -562.572690	 2126.743792
    Q1005 	50749.269547	222028.621564	  462.788982	 2115.378900
    Q1025 	-166306.634720	155078.539757	-1728.965636	 1464.608458
    Q1028 	-89656.040497	154921.815214	 -956.218843	 1457.882135
    Q1035 	89400.345327	155795.397039	  843.617268	 1448.232555
    Q1038 	165941.006700	156543.532006	 1614.848651	 1443.658095
    Q1045 	-25543.109101	133082.764053	 -313.191053	 1233.305101
    Q1047 	25780.263355	132929.222933	  202.118966	 1227.097511
    Q1074 	-102465.353532	88544.305876	-1088.549697	  790.605050
    Q1082 	102265.735832	88693.669491	  966.500964	  776.544087
    Q1087 	-217553.874707	66613.253443	-2250.281865	  574.392957
    Q1094 	-38311.209136	66092.134483	 -445.523983	  561.559255
    Q1097 	38495.061850	66448.182170	  324.790121	  559.961623
    Q1104 	217145.834319	67070.199028	 2121.954224	  545.330735
    Q1108 	-127937.112109	44699.108504	-1346.914994	  350.634963
    Q1115 	127716.394018	44561.873115	 1218.902860	  332.632604
    Q1134 	-179583.221752	  -22.219643	-1869.898312	  -97.319332
    Q1138 	-76677.037612	  -34.489561	 -834.292442	 -100.926850
    Q1139 	76901.447533	  -71.895412	  705.880667	 -109.754591
    Q1143 	179498.768543	  103.367600	 1737.166739	 -117.897061
    Q1162 	-127823.186259	-44146.032166	-1351.400736	 -542.261054
    Q1169 	127987.856131	-44487.225806	 1216.411231	 -559.570334
    Q1173 	-217683.915372	-66415.931773	-2260.747843	 -762.577594
    Q1180 	-38433.922908	-66297.739250	 -454.928985	 -768.240134
    Q1183 	38069.900314	-66685.773639	  312.495855	 -776.050825
    Q1190 	217475.947116	-66691.884382	 2117.239418	 -792.053324
    Q1195 	-102511.779425	-88646.820793	-1100.574830	 -990.116978
    Q1203 	102537.537961	-88527.023425	  958.363702	-1000.092349
    Q1230 	-25794.889989	-132879.711633	 -333.669321	-1438.325049
    Q1232 	25820.214074	-133149.818103	  184.819925	-1444.066876
    Q1239 	-166165.024093	-155572.506014	-1750.932700	-1658.597211
    Q1242 	-89407.466599	-155246.592027	 -976.119922	-1659.729890
    Q1249 	89599.586519	-155427.343415	  824.209329	-1673.213152
    Q1252 	166617.165500	-155187.803041	 1600.220275	-1677.900004
    Q1272 	-51352.494380	-221506.398490	 -602.203125	-2328.776686
    Q1276 	51064.039097	-221590.913262	  430.217081	-2338.404552
nouse	-191944.113972	-21707.823759	-1996.262539	 -314.807182
nouse	-64548.513541	-21992.011380	 -713.926683	 -321.999755
nouse	102514.555142	 -343.712488	  962.918598	 -114.552050
