    P1009 	-11922.914286	203559.378391	 -170.633178	 1939.132359
    P1018 	-24775.367724	181163.035883	 -301.990771	 1715.823583
    P1019 	 1041.358956	181136.369217	  -42.386147	 1712.677074
    P1020 	26466.163445	181036.866890	  213.255338	 1708.608293
    P1021 	51868.698491	181310.745710	  468.760666	 1708.021128
    P1041 	-126971.053150	136645.389730	-1333.133210	 1276.285209
    P1051 	128344.262005	137076.310064	 1233.289322	 1255.782719
    P1054 	-191166.181734	114357.918856	-1981.844852	 1054.899870
    P1055 	-165857.385834	114760.455354	-1726.145003	 1057.755959
    P1056 	-139682.305296	114494.490322	-1462.165778	 1053.757740
    P1059 	-63081.231888	114380.910914	 -691.574982	 1048.132759
    P1064 	64951.375624	114577.803983	  593.743350	 1039.198302
    P1067 	141687.874579	115036.321845	 1365.300398	 1034.218442
    P1068 	166519.830973	115280.686460	 1615.541284	 1032.944408
    P1071 	-178545.659319	93105.791588	-1855.033039	  839.986894
    P1072 	-152784.017556	92745.457889	-1595.111268	  835.241371
    P1078 	 1185.628030	92436.591461	  -47.838737	  823.242391
    P1084 	153483.146481	93067.023233	 1481.938903	  813.582486
    P1085 	180158.018882	93043.142507	 1750.791134	  809.463015
    P1102 	167415.427231	71227.298060	 1620.339127	  593.900123
    P1106 	-178330.150309	48784.416659	-1854.687625	  393.522659
    P1110 	-76518.176565	47821.302429	 -830.094497	  379.862200
    P1113 	77848.892258	47709.175398	  718.233894	  368.799806
    P1117 	179323.162079	48213.069142	 1738.492821	  362.685547
    P1119 	-216497.808103	26256.985917	-2241.632388	  168.083794
    P1132 	218508.285952	26442.620534	 2132.383529	  139.921401
    P1136 	-127311.702583	 3800.164386	-1343.019593	  -60.638933
    P1141 	128357.894668	 3862.950811	 1222.674500	  -74.946294
    P1158 	218082.129839	-18283.259045	 2125.394712	 -307.008279
    P1160 	-178133.215382	-39823.810061	-1858.288012	 -497.253170
    P1161 	-152876.491277	-39781.251004	-1603.483936	 -497.671798
    P1167 	77637.107237	-40634.320143	  710.909045	 -517.025650
    P1171 	179660.336282	-40518.474127	 1736.582117	 -525.086525
    P1174 	-191049.337944	-62418.789775	-1990.827536	 -723.597707
    P1175 	-165436.123695	-62200.154559	-1732.087663	 -722.334655
    P1176 	-140222.622021	-62639.699419	-1477.890757	 -727.651236
    P1191 	-203885.168267	-84738.335413	-2123.074898	 -946.953531
