    P1009 	-12815.559895	199535.022481	 -179.838039	 1898.899258
    P1018 	-25566.822502	177129.150926	 -310.147671	 1675.412376
    P1019 	  285.629645	177100.307391	  -50.192278	 1672.321236
    P1020 	25802.797010	176976.807414	  206.360911	 1668.084554
    P1021 	51309.406483	177235.423684	  462.889891	 1667.418368
    P1041 	-127738.002590	132692.237276	-1341.043476	 1236.446569
    P1051 	127472.258645	133098.098400	 1224.249143	 1216.366474
    P1054 	-192073.701367	110403.896467	-1991.244743	 1015.014134
    P1055 	-166201.227965	110759.093269	-1729.821326	 1017.390255
    P1056 	-140634.976941	110553.749591	-1471.954762	 1014.065047
    P1059 	-63653.044917	110354.048655	 -697.485782	 1007.677440
    P1064 	64250.834750	110561.959950	  586.515974	  999.160733
    P1067 	141073.070988	110943.780723	 1358.849218	  993.624418
    P1068 	166099.099507	111373.425399	 1611.030434	  994.241459
    P1071 	-178873.003391	88968.419394	-1858.563802	  798.286597
    P1072 	-153308.279277	88797.735689	-1600.597617	  795.482744
    P1078 	  315.204193	88672.117914	  -56.718785	  785.578756
    P1084 	153193.578571	88992.853380	 1478.778660	  773.120813
    P1085 	179406.714737	89014.467312	 1742.947897	  769.593161
    P1102 	166387.666637	67275.472042	 1609.765642	  554.755367
    P1106 	-179433.622331	44863.235718	-1866.072163	  354.139334
    P1110 	-77044.024899	44016.925507	 -835.553717	  341.697891
    P1113 	76897.750654	43770.824148	  708.525884	  329.546006
    P1117 	178599.368207	44128.682864	 1730.987264	  322.163275
    P1119 	-217218.652142	22251.217000	-2249.235104	  127.901908
    P1132 	217637.479845	22516.224941	 2123.393814	  101.035283
    P1136 	-128154.339729	  -70.072789	-1351.752446	  -99.405403
    P1141 	127848.112620	 -217.047675	 1217.391057	 -115.608064
    P1158 	217437.624529	-22335.261397	 2118.751173	 -347.287783
    P1160 	-178880.205467	-43855.757795	-1866.208165	 -537.535877
    P1161 	-153772.068191	-43793.205696	-1612.864000	 -537.764950
    P1167 	76743.803942	-44296.998476	  701.792627	 -553.561830
    P1171 	178781.425970	-44522.175691	 1727.609060	 -564.950480
